ciudad,provincia,latitud,longitud
"Hacienda El Troje","Pichincha",-0.3333333333333333,-78.51666666666667
"Hacienda El Troje","Imbabura",0.2833333333333333,-78.1
"Hacienda El Tuno","Loja",-3.95,-79.7
"Hacienda El Turu","Pichincha",0.05,-78.41666666666667
"Hacienda El Vergel","Chimborazo",-1.75,-78.61666666666666
"Hacienda El Vinculo","Carchi",0.5833333333333334,-77.78333333333333
"Hacienda El Zapote","El Oro",-3.1666666666666665,-79.76666666666667
"Hacienda Elisal","Carchi",0.4666666666666667,-77.93333333333334
"Hacienda Elvia","Guayas",-2.3666666666666667,-79.7
"Hacienda Enriqueta","Guayas",-1.4166666666666667,-79.91666666666667
"Hacienda Escudero","Pichincha",-0.55,-78.6
"Hacienda Escudero","Tungurahua",-1.0666666666666667,-78.53333333333333
"Hacienda Esmeralda","Tungurahua",-1.2166666666666668,-78.48333333333333
"Hacienda Esmeralda","Pichincha",-0.36666666666666664,-78.45
"Hacienda Esmeraldita","Guayas",-2.3,-80.18333333333334
"Hacienda Esperanza","Pichincha",-0.3,-78.4
"Hacienda Esperanza","Tungurahua",-1.0666666666666667,-78.53333333333333
"Hacienda Estela","Cotopaxi",-0.75,-78.88333333333334
"Hacienda Estela","Pichincha",-0.3,-78.46666666666667
"Hacienda Estupinan","Cotopaxi",-1.0,-78.61666666666666
"Hacienda Fajardo","Pichincha",-0.3333333333333333,-78.46666666666667
"Hacienda Farsalia","Pichincha",-0.15,-78.46666666666667
"Hacienda Felicidad","Chimborazo",-1.7333333333333334,-78.61666666666666
"Hacienda Florencia","Pichincha",0.1,-78.16666666666667
"Hacienda Florencia","Pichincha",0.11666666666666667,-78.41666666666667
"Hacienda Florida","Guayas",-2.2666666666666666,-79.56666666666666
"Hacienda Florida","Azuay",-2.6166666666666667,-79.36666666666666
"Hacienda Florida","Loja",-4.05,-79.7
"Hacienda Gallata","Guayas",-3.033333333333333,-79.65
"Hacienda Galpon","Cotopaxi",-1.05,-78.48333333333333
"Hacienda Galpon","Pichincha",-0.36666666666666664,-78.5
"Hacienda Galpon","Pichincha",-0.5166666666666667,-78.46666666666667
"Hacienda Galpon Chiquito","Cotopaxi",-1.0666666666666667,-78.5
"Hacienda Ganshi","Cañar",-2.5833333333333335,-78.95
"Hacienda Garbanzal","Carchi",0.45,-77.95
"Hacienda Gatazo","Chimborazo",-1.6666666666666665,-78.75
"Hacienda Genova","Pichincha",0.08333333333333333,-78.16666666666667
"Hacienda Genova","Pichincha",-0.36666666666666664,-78.53333333333333
"Hacienda Ger","Cañar",-2.5666666666666664,-79.08333333333333
"Hacienda Gerinoma","Loja",-4.116666666666666,-79.45
"Hacienda Gigales","Loja",-4.383333333333334,-79.86666666666666
"Hacienda Gloria","Guayas",-2.2666666666666666,-79.58333333333333
"Hacienda Gloria","Guayas",-2.65,-79.65
"Hacienda Gonzabal","Loja",-3.9,-79.33333333333333
"Hacienda Gramalote","Guayas",-2.6166666666666667,-79.58333333333333
"Hacienda Granada","Tungurahua",-1.2333333333333334,-78.65
"Hacienda Granadilla","Azuay",-3.3833333333333333,-79.16666666666667
"Hacienda Granobles","Pichincha",0.05,-78.16666666666667
"Hacienda Guachala","Pichincha",-0.016666666666666666,-78.16666666666667
"Hacienda Guachala","Chimborazo",-1.65,-78.75
"Hacienda Guadalupe","Chimborazo",0.016666666666666666,-78.53333333333333
"Hacienda Guadalupe","Pichincha",-0.13333333333333333,-78.31666666666666
"Hacienda Guaitacama","Cotopaxi",-0.8333333333333334,-78.61666666666666
"Hacienda Guaitacamito","Cotopaxi",-0.8333333333333334,-78.63333333333334
"Hacienda Gualaqui","Imbabura",0.4166666666666667,-78.06666666666666
"Hacienda Gualdel","Azuay",-3.25,-79.3
"Hacienda Gualel","Azuay",-3.2333333333333334,-79.15
"Hacienda Gualguro","Azuay",-3.2666666666666666,-79.46666666666667
"Hacienda Gualilagua Chica","Pichincha",-0.43333333333333335,-78.58333333333333
"Hacienda Gualilagua de Donoso","Pichincha",-0.43333333333333335,-78.56666666666666
"Hacienda Gualilagua de Uribe","Pichincha",-0.4666666666666667,-78.56666666666666
"Hacienda Guallanshapa","Azuay",-2.9833333333333334,-79.03333333333333
"Hacienda Gualovi","Imbabura",0.2,-78.18333333333334
"Hacienda Gualzaqui","Imbabura",0.26666666666666666,-78.31666666666666
"Hacienda Guambi","Pichincha",-0.16666666666666666,-78.35
"Hacienda Guanabana","Loja",-4.183333333333334,-79.86666666666666
"Hacienda Guanguilqui","Pichincha",-0.06666666666666667,-78.28333333333333
"Hacienda Guanilin","Cotopaxi",-0.9666666666666667,-78.58333333333333
"Hacienda Guanilin de Hidalgo","Cotopaxi",-1.0,-78.58333333333333
"Hacienda Guanilin de Jacome","Cotopaxi",-0.9833333333333333,-78.56666666666666
"Hacienda Guanilin de Leon","Cotopaxi",-0.9833333333333333,-78.58333333333333
"Hacienda Guanilin de Quintana","Cotopaxi",-1.0,-78.55
"Hacienda Guanilin de Vasconez","Cotopaxi",-0.9833333333333333,-78.56666666666666
"Hacienda Guanilin de Zambrano","Cotopaxi",-0.9833333333333333,-78.58333333333333
"Hacienda Guanquicha Borja","Carchi",0.6666666666666666,-77.73333333333333
"Hacienda Guanquicha Lomas","Carchi",0.6666666666666666,-77.73333333333333
"Hacienda Guantu","Cañar",-2.55,-78.93333333333334
"Hacienda Guantugloma","Cotopaxi",-1.0333333333333334,-78.65
"Hacienda Guarapo","Loja",-4.483333333333333,-79.81666666666666
"Hacienda Guarumal","El Oro",-3.4,-79.96666666666667
"Hacienda Guarumito","Guayas",-1.3666666666666667,-79.96666666666667
"Hacienda Guasaya","Pichincha",-0.016666666666666666,-78.51666666666667
"Hacienda Guaslan Bajo","Chimborazo",-1.7333333333333334,-78.65
"Hacienda Guaslancuchu","Chimborazo",-1.7333333333333334,-78.66666666666667
"Hacienda Guatara","Loja",-4.35,-80.0
"Hacienda Guayama","Cotopaxi",-0.8333333333333334,-78.9
"Hacienda Guayas","Guayas",-1.3166666666666667,-79.86666666666666
"Hacienda Guiguan","Chimborazo",-1.7166666666666668,-78.66666666666667
"Hacienda Guintza","Cotopaxi",-0.7666666666666667,-78.73333333333333
"Hacienda Guitig Bajo","Pichincha",-0.5,-78.55
"Hacienda Gullan","Azuay",-3.3833333333333333,-79.2
"Hacienda Gullo","Azuay",-2.95,-78.98333333333333
"Hacienda Hacha","Guayas",-1.3,-79.95
"Hacienda Herreria","Pichincha",-0.36666666666666664,-78.48333333333333
"Hacienda Hidalgo","Cotopaxi",-1.0,-78.61666666666666
"Hacienda Hoja Blanca","Carchi",0.6166666666666667,-77.95
"Hacienda Holguin","Guayas",-1.4333333333333333,-79.93333333333334
"Hacienda Hornillos","Loja",-4.383333333333334,-79.96666666666667
"Hacienda Hornillos","Azuay",-3.1333333333333333,-79.48333333333333
"Hacienda Hortencia Maria","Azuay",-3.3166666666666664,-79.3
"Hacienda Hospital","Cotopaxi",-1.0833333333333333,-78.66666666666667
"Hacienda Hospital","Chimborazo",-1.6666666666666665,-78.66666666666667
"Hacienda Hospital","Chimborazo",-1.6833333333333333,-78.75
"Hacienda Hospitalillo","Pichincha",-0.3,-78.53333333333333
"Hacienda Huacas","Carchi",0.6333333333333333,-77.76666666666667
"Hacienda Huachi de Bucheli","Tungurahua",-1.2666666666666666,-78.61666666666666
"Hacienda Huachi de Cobo","Tungurahua",-1.2666666666666666,-78.61666666666666
"Hacienda Huagrahuasi","Tungurahua",-1.1333333333333333,-78.48333333333333
"Hacienda Huagrahuasi Chico","Tungurahua",-1.1166666666666667,-78.48333333333333
"Hacienda Huanubuela","Imbabura",0.5333333333333333,-78.25
"Hacienda Huanuchi","Azuay",-2.7333333333333334,-78.7
"Hacienda Huaraqui Chiquito","Pichincha",0.05,-78.25
"Hacienda Huaraqui Grande","Pichincha",0.05,-78.25
"Hacienda Huarcay","Pichincha",-0.3,-78.58333333333333
"Hacienda Huaycu","Chimborazo",-1.7333333333333334,-78.6
"Hacienda Huayquichuma","Loja",-3.8666666666666667,-79.6
"Hacienda Huertas","Loja",-4.133333333333334,-80.1
"Hacienda Ibarra","Pichincha",-0.3,-78.55
"Hacienda Igualala","Chimborazo",-1.5666666666666667,-78.65
"Hacienda Iguinaro","Pichincha",-0.11666666666666667,-78.28333333333333
"Hacienda Ilimpucho","Cotopaxi",-1.05,-78.55
"Hacienda Ilinpoa","Cotopaxi",-0.7666666666666667,-78.61666666666666
"Hacienda Ilitio de Maldonado","Cotopaxi",-0.7,-78.53333333333333
"Hacienda Ilitio de Plaza","Cotopaxi",-0.7333333333333333,-78.53333333333333
"Hacienda Illuchi","Cotopaxi",-0.9833333333333333,-78.6
"Hacienda Iltaqui","Imbabura",0.3,-78.31666666666666
"Hacienda Iltaqui Chico","Imbabura",0.3,-78.3
"Hacienda Imbabuela","Imbabura",0.21666666666666667,-78.26666666666667
"Hacienda Inapi","Tungurahua",-1.3333333333333333,-78.51666666666667
"Hacienda Inchapo","Cotopaxi",-0.9333333333333333,-78.65
"Hacienda Indujel","Carchi",0.5833333333333334,-77.8
"Hacienda Ines","Pichincha",-0.2833333333333333,-78.53333333333333
"Hacienda Ingapirca","Cañar",-2.533333333333333,-78.81666666666666
"Hacienda Ingos","Chimborazo",-1.6,-78.68333333333334
"Hacienda Ingueza","Carchi",0.6333333333333333,-77.95
"Hacienda Inviola","Imbabura",0.6333333333333333,-78.2
"Hacienda Irubi","Pichincha",0.16666666666666666,-78.4
"Hacienda Irumina","Imbabura",0.4166666666666667,-78.0
"Hacienda Iruminita","Imbabura",0.4,-78.01666666666667
"Hacienda Isabel","Guayas",-2.033333333333333,-79.45
"Hacienda Isacata","Pichincha",-0.06666666666666667,-78.16666666666667
"Hacienda Isavieja","Cañar",-2.55,-78.95
"Hacienda Ishpingo","Carchi",0.6,-77.91666666666667
"Hacienda Ishubamba","Chimborazo",-1.9333333333333333,-78.63333333333334
"Hacienda Isigcho","Pichincha",0.016666666666666666,-78.15
"Hacienda Isinche","Cotopaxi",-0.9833333333333333,-78.71666666666667
"Hacienda Isinche de Otanez","Cotopaxi",-0.9833333333333333,-78.66666666666667
"Hacienda Isinche de Penaherrera","Cotopaxi",-0.9833333333333333,-78.65
"Hacienda Isinche de Tovar","Cotopaxi",-0.9666666666666667,-78.65
"Hacienda Itulcachi","Pichincha",-0.2833333333333333,-78.33333333333333
"Hacienda Izurieta","Cotopaxi",-1.0166666666666666,-78.63333333333334
"Hacienda Jabonera","Imbabura",0.2833333333333333,-78.21666666666667
"Hacienda Jachahuango","Cotopaxi",-1.0333333333333334,-78.63333333333334
"Hacienda Jaguito","Guayas",-2.3333333333333335,-79.73333333333333
"Hacienda Jarrin","Tungurahua",-1.0833333333333333,-78.55
"Hacienda Javiera","Guayas",-1.5166666666666666,-79.95
"Hacienda Jerusalen","Pichincha",0.016666666666666666,-78.35
"Hacienda Jesus Teresa","Guayas",-2.0166666666666666,-79.46666666666667
"Hacienda Josefina","Pichincha",-0.35,-78.45
"Hacienda Josefina","Azuay",-2.85,-78.83333333333333
"Hacienda Juan Grande","Imbabura",0.7833333333333333,-78.28333333333333
"Hacienda Jubones","Azuay",-3.3833333333333333,-79.36666666666666
"Hacienda Juigua","Cotopaxi",-1.0333333333333334,-78.7
"Hacienda Junin","Cotopaxi",-1.0833333333333333,-78.7
"Hacienda La Aguada","El Oro",-3.4833333333333334,-80.18333333333334
"Hacienda La Alegria","Pichincha",-0.45,-78.58333333333333
"Hacienda La Banda","Imbabura",0.45,-78.18333333333334
"Hacienda La Barba","Pichincha",-0.3333333333333333,-78.55
"Hacienda La Boyeria","Pichincha",-0.5,-78.6
"Hacienda La Bretana","Pichincha",-0.3,-78.55
"Hacienda La Britanica","Guayas",-1.35,-79.83333333333333
"Hacienda La Calera","Pichincha",-0.45,-78.55
"Hacienda La Calera","Tungurahua",-1.25,-78.68333333333334
"Hacienda La Calera","Cotopaxi",-0.8833333333333333,-78.63333333333334
"Hacienda La Calerita","Cotopaxi",-0.9,-78.61666666666666
"Hacienda La Campina","Pichincha",-0.08333333333333333,-78.56666666666666
"Hacienda La Castellana","Guayas",-2.216666666666667,-80.13333333333334
"Hacienda La Cienega","Cotopaxi",-0.7666666666666667,-78.61666666666666
"Hacienda La Cocha","Loja",-3.4333333333333336,-79.36666666666666
"Hacienda La Cofradia","Carchi",0.6666666666666666,-77.7
"Hacienda La Compania","Cotopaxi",-0.8666666666666667,-78.68333333333334
"Hacienda La Compania","Cotopaxi",-1.0833333333333333,-78.68333333333334
"Hacienda La Compania","Cotopaxi",-0.8333333333333334,-78.71666666666667
"Hacienda La Compania","Imbabura",0.18333333333333332,-78.2
"Hacienda La Compania","Pichincha",0.08333333333333333,-78.15
"Hacienda La Compania","Imbabura",0.2833333333333333,-78.26666666666667
"Hacienda La Compania","Pichincha",-0.3333333333333333,-78.55
"Hacienda La Compania","Pichincha",-0.11666666666666667,-78.35
"Hacienda La Compania","Pichincha",-0.08333333333333333,-78.33333333333333
"Hacienda La Compania","Pichincha",-0.08333333333333333,-78.16666666666667
"Hacienda La Concepcion","Pichincha",-0.4166666666666667,-78.55
"Hacienda La Concepcion","Carchi",0.8166666666666667,-77.8
"Hacienda La Confianza","Azuay",-3.066666666666667,-79.03333333333333
"Hacienda La Cria","Azuay",-3.3833333333333333,-79.3
"Hacienda La Cria","Loja",-4.3,-79.45
"Hacienda La Cruz","El Oro",-3.0833333333333335,-79.86666666666666
"Hacienda La Cruz","Loja",-4.366666666666666,-80.0
"Hacienda La Cuadra","Pichincha",-0.2833333333333333,-78.55
"Hacienda La Delicia","Guayas",-1.4666666666666668,-79.93333333333334
"Hacienda La Delicia","Tungurahua",-1.3,-78.5
"Hacienda La Delicia","Chimborazo",-1.5833333333333335,-78.68333333333334
"Hacienda La Delicia","Pichincha",-0.3,-78.48333333333333
"Hacienda La Elcira","Tungurahua",-1.15,-78.48333333333333
"Hacienda La Elena","Azuay",-2.6,-79.35
"Hacienda La Esmeralda","Chimborazo",-1.6166666666666667,-78.6
"Hacienda La Esperanza","Pichincha",-0.3333333333333333,-78.43333333333334
"Hacienda La Esperanza","Carchi",0.6333333333333333,-77.9
"Hacienda La Esperanza","Pichincha",-0.36666666666666664,-78.45
"Hacienda La Esperanza","Pichincha",-0.43333333333333335,-78.58333333333333
"Hacienda La Esperanza","Pichincha",-0.5166666666666667,-78.51666666666667
"Hacienda La Estancia","Pichincha",-0.1,-78.3
"Hacienda La Florida","Carchi",0.65,-77.71666666666667
"Hacienda La Florida","Loja",-4.516666666666667,-79.4
"Hacienda La Florida","Tungurahua",-1.1833333333333333,-78.55
"Hacienda La Florida","Imbabura",0.4166666666666667,-78.23333333333333
"Hacienda La Florida","Pichincha",-0.36666666666666664,-78.5
"Hacienda La Gloria","Cotopaxi",-1.0833333333333333,-78.61666666666666
"Hacienda La Granja","Azuay",-3.066666666666667,-79.03333333333333
"Hacienda La Granja","Pichincha",-0.11666666666666667,-78.48333333333333
"Hacienda La Granja","Chimborazo",-1.6,-78.61666666666666
"Hacienda La Granja","Pichincha",-0.3,-78.48333333333333
"Hacienda La Granja","Pichincha",-0.4,-78.53333333333333
"Hacienda La Hamaca","Loja",-4.05,-79.85
"Hacienda La Huaqui","Loja",-4.05,-79.5
"Hacienda La Isla","Pichincha",-0.31666666666666665,-78.55
"Hacienda La Italia","Guayas",-2.9333333333333336,-79.75
"Hacienda La Josefina","Pichincha",0.016666666666666666,-78.4
"Hacienda La Joya","Pichincha",-0.05,-78.41666666666667
"Hacienda La Joya","Carchi",0.8166666666666667,-77.75
"Hacienda La Joya","Tungurahua",-1.15,-78.58333333333333
"Hacienda La Joya Vieja","Carchi",0.8166666666666667,-77.76666666666667
"Hacienda La Laguna","Carchi",0.65,-77.73333333333333
"Hacienda La Letra","Pichincha",-0.38333333333333336,-78.45
"Hacienda La Libertad","Pichincha",-0.06666666666666667,-78.15
"Hacienda La Libertad","Guayas",-2.9,-79.68333333333334
"Hacienda La Lola","Pichincha",-0.5,-78.55
"Hacienda La Loma","Pichincha",-0.16666666666666666,-78.36666666666666
"Hacienda La Loma","Carchi",0.6333333333333333,-78.13333333333334
"Hacienda La Maravilla","Guayas",-1.3166666666666667,-79.81666666666666
"Hacienda La Maria","El Oro",-3.3666666666666667,-79.95
"Hacienda La Maria","Guayas",-2.9,-79.8
"Hacienda La Marina","Chimborazo",-1.7166666666666668,-78.76666666666667
"Hacienda La Matilde","Imbabura",0.3333333333333333,-78.1
"Hacienda La Merced","Imbabura",0.3333333333333333,-78.15
"Hacienda La Merced","Chimborazo",-1.65,-78.76666666666667
"Hacienda La Merced","Tungurahua",-1.35,-78.5
"Hacienda La Merced","Cotopaxi",-0.9833333333333333,-78.7
"Hacienda La Merced","Imbabura",0.18333333333333332,-78.1
"Hacienda La Merced","Pichincha",-0.03333333333333333,-78.55
"Hacienda La Merced","Chimborazo",-1.75,-78.61666666666666
"Hacienda La Merced","Pichincha",-0.11666666666666667,-78.36666666666666
"Hacienda La Merced","Pichincha",0.18333333333333332,-78.38333333333334
"Hacienda La Merced","Pichincha",-0.36666666666666664,-78.45
"Hacienda La Merced","Pichincha",-0.36666666666666664,-78.56666666666666
"Hacienda La Merced","Pichincha",-0.4,-78.35
"Hacienda La Merced","Pichincha",-0.4166666666666667,-78.55
"Hacienda La Moya","Pichincha",-0.5333333333333333,-78.6
"Hacienda La Olimpia","Imbabura",0.31666666666666665,-78.18333333333334
"Hacienda La Palestina","Imbabura",0.31666666666666665,-78.15
"Hacienda La Palma","Carchi",0.7666666666666667,-78.26666666666667
"Hacienda La Palma","Carchi",0.65,-77.56666666666666
"Hacienda La Palma","Pichincha",-0.16666666666666666,-78.35
"Hacienda La Paz","Guayas",-1.6166666666666667,-80.16666666666667
"Hacienda La Perla","Pichincha",-0.31666666666666665,-78.55
"Hacienda La Playa","Cotopaxi",-1.0666666666666667,-78.61666666666666
"Hacienda La Portada","Carchi",0.45,-77.96666666666667
"Hacienda La Posta","Pichincha",-0.13333333333333333,-78.5
"Hacienda La Posta","Pichincha",-0.2833333333333333,-78.53333333333333
"Hacienda La Pradera","Pichincha",-0.2833333333333333,-78.53333333333333
"Hacienda La Primavera","Carchi",0.6666666666666666,-77.73333333333333
"Hacienda La Providencia","Pichincha",0.016666666666666666,-78.41666666666667
"Hacienda La Provincia","Cotopaxi",-1.0833333333333333,-78.65
"Hacienda La Provincia","Cotopaxi",-1.1,-78.63333333333334
"Hacienda La Provincia de Egas","Cotopaxi",-1.0833333333333333,-78.65
"Hacienda La Quesera","Imbabura",0.38333333333333336,-78.23333333333333
"Hacienda La Quinta","Imbabura",0.25,-78.26666666666667
"Hacienda La Ramada","Cañar",-2.65,-78.68333333333334
"Hacienda La Rancheria","Carchi",0.5666666666666667,-77.9
"Hacienda La Recoletilla","Pichincha",-0.4,-78.58333333333333
"Hacienda La Rinconada","Tungurahua",-1.2333333333333334,-78.48333333333333
"Hacienda La Rinconadita","Carchi",0.6666666666666666,-77.93333333333334
"Hacienda La Rioja","Cotopaxi",-0.8666666666666667,-78.66666666666667
"Hacienda La Saboya","Chimborazo",-1.65,-78.66666666666667
"Hacienda La Soledad","Guayas",-2.8166666666666664,-79.71666666666667
"Hacienda La Teresa","Azuay",-2.55,-79.41666666666667
"Hacienda La Tola","Pichincha",0.06666666666666667,-78.16666666666667
"Hacienda La Tola","Pichincha",-0.13333333333333333,-78.31666666666666
"Hacienda La Tola","Pichincha",-0.23333333333333334,-78.36666666666666
"Hacienda La Union","Imbabura",0.43333333333333335,-78.15
"Hacienda La Victoria","Chimborazo",-1.65,-78.73333333333333
"Hacienda La Victoria","Azuay",-3.1333333333333333,-79.13333333333334
"Hacienda La Victoria","Loja",-4.416666666666667,-79.73333333333333
"Hacienda La Victoria","Tungurahua",-1.1166666666666667,-78.51666666666667
"Hacienda La Victoria","Guayas",-1.1,-79.68333333333334
"Hacienda La Victoria","Cotopaxi",-0.7833333333333333,-78.6
"Hacienda La Victoria","Carchi",0.6333333333333333,-77.93333333333334
"Hacienda La Victoria","Imbabura",0.35,-78.1
"Hacienda La Victoria","Pichincha",-0.05,-78.31666666666666
"Hacienda La Victoria","Guayas",-1.45,-79.93333333333334
"Hacienda La Victoria","Chimborazo",-1.6666666666666665,-78.65
"Hacienda La Victoria","Carchi",0.8,-77.78333333333333
"Hacienda La Victoria","Cotopaxi",-1.0833333333333333,-78.68333333333334
"Hacienda La Victoria","Pichincha",-0.4,-78.55
"Hacienda La Victoria","Pichincha",-0.38333333333333336,-78.51666666666667
"Hacienda La Victoria","Pichincha",-0.36666666666666664,-78.38333333333334
"Hacienda La Victoria","Pichincha",-0.15,-78.46666666666667
"Hacienda La Victoria","Pichincha",0.15,-78.4
